Fecha,Adidas,Airbus,Allianz,Basf,Bayer,Beiersdorf,BMW,Brenntag,Commerzbank,Continental,Covestro,Daimler Truck,Deutsche Bank,Deutsche Borse,Deutsche Post,Deutsche Telekom,EON,Fresenius SE,Hannover Ruck,Heidelberg Materials,Henkel AG & Co. KGaA Vz,Infineon Technologies,Mercedez Benz Group,Merck KGaA,MTU Aero Engines,Muenchener Rueckversicherungs,Porsche AVG,Porsche Automobil Holding SE Vz,Qiagen,Rheinmetall,RWE AG St,SAP SE,Sartorius,Siemens AG,Siemens Energy AG,Siemens Healthineers,Symrise,Volkswagen,Vonovia,Zalando SE
2021-02-02, 278.10, 88.66, 193.32, 65.50, 51.57, 92.04, 71.21, 66.60, 5.554, 120.40, 58.18,, 8.63, 139.90, 41.68, 14.975, 8.866, 35.38, 131.80, 62.10, 87.30, 34.055, 59.42, 142.40, 201.00,,,,, 88.34, 36.20, 107.58, 440.00, 133.14, 31.25, 48.16, 104.75, 161.86, 56.88, 95.14
2021-02-01, 271.30, 83.22, 189.10, 64.70, 50.95, 90.48, 69.75, 65.54, 5.424, 116.00, 57.98,, 8.555, 137.00, 41.20, 14.875, 8.868, 36.20, 129.80, 61.40, 86.28, 33.71, 58.15, 139.55, 191.95,,,,, 87.54, 35.90, 107.10, 425.00, 130.82, 31.42, 46.97, 104.20, 157.50, 56.66, 95.84
2021-01-29, 262.40, 83.33, 187.34, 63.75, 49.965, 90.36, 69.99, 64.58, 5.45, 115.60, 55.76,, 8.319, 132.80, 40.74, 14.74, 8.756, 36.99, 128.50, 60.80, 85.66, 33.00, 57.76, 137.15, 191.45,,,,, 87.40, 35.27, 104.86, 408.00, 128.30, 30.66, 46.035, 103.10, 156.20, 55.00, 94.16
2021-01-28, 268.30, 85.50, 192.84, 64.80, 51.05, 91.74, 71.00, 63.98, 5.794, 115.40, 55.50,, 8.706, 134.05, 42.01, 14.995, 8.912, 37.79, 131.00, 62.10, 86.92, 34.00, 57.35, 139.90, 193.25,,,,, 87.60, 35.68, 108.66, 391.40, 129.98, 31.89, 46.385, 103.95, 160.20, 55.22, 96.36
2021-01-27, 270.40, 84.71, 190.92, 64.10, 50.27, 92.08, 71.34, 64.50, 5.466, 114.80, 54.90,, 8.59, 132.40, 41.70, 15.135, 8.80, 38.25, 130.30, 61.10, 88.24, 32.63, 57.31, 137.70, 194.75,,,,, 88.36, 35.16, 110.14, 389.80, 129.70, 31.59, 46.205, 104.95, 161.00, 55.46, 97.36
2021-01-26, 276.60, 85.56, 193.72, 65.50, 51.89, 92.54, 71.98, 66.88, 5.63, 116.80, 56.70,, 8.80, 134.75, 42.91, 15.005, 8.876, 38.42, 133.50, 62.10, 89.50, 33.445, 58.83, 143.05, 201.10,,,,, 90.38, 36.41, 110.04, 386.80, 130.58, 32.75, 46.00, 102.40, 163.12, 55.86, 100.00
2021-01-25, 271.90, 86.01, 192.64, 64.88, 51.51, 91.26, 69.83, 66.48, 5.526, 114.95, 55.52,, 8.599, 133.30, 42.42, 14.925, 8.778, 37.67, 132.20, 62.00, 89.30, 34.04, 57.45, 142.65, 196.00,,,,, 88.96, 36.96, 106.66, 388.20, 128.98, 32.91, 43.45, 102.85, 160.00, 55.86, 100.25
2021-01-22, 279.50, 88.95, 196.70, 66.45, 52.66, 91.58, 71.35, 67.82, 5.782, 118.70, 55.88,, 8.964, 133.10, 42.73, 15.08, 8.70, 38.33, 133.60, 65.00, 88.78, 34.79, 59.11, 140.30, 206.50,,,,, 90.78, 36.83, 104.84, 377.60, 132.00, 31.80, 44.615, 101.20, 165.36, 55.18, 98.20
2021-01-21, 285.70, 89.36, 198.88, 67.23, 53.15, 91.32, 71.08, 68.20, 5.818, 121.55, 56.62,, 9.15, 135.70, 43.30, 15.125, 8.774, 38.49, 136.80, 67.18, 89.42, 35.415, 58.84, 141.10, 208.00,,,,, 91.28, 37.48, 104.88, 375.40, 126.20, 32.27, 44.53, 101.40, 161.76, 55.28, 98.14
2021-01-20, 285.90, 93.01, 200.40, 67.60, 53.75, 91.80, 70.64, 67.38, 5.82, 120.05, 56.90,, 9.206, 135.80, 43.18, 15.15, 8.756, 39.07, 137.00, 66.72, 90.14, 34.90, 57.85, 142.55, 217.80,,,,, 92.50, 37.63, 105.48, 373.20, 122.60, 31.72, 44.345, 100.35, 157.02, 55.68, 95.40
2021-01-19, 288.50, 91.84, 201.10, 66.75, 53.14, 92.34, 68.44, 67.26, 5.81, 118.00, 55.34,, 9.294, 136.15, 43.02, 15.11, 8.776, 38.98, 137.70, 66.06, 89.38, 34.43, 55.83, 148.90, 213.50,,,,, 89.34, 37.48, 104.56, 374.20, 121.08, 31.70, 43.90, 101.10, 152.76, 55.92, 94.06
2021-01-18, 292.90, 91.42, 201.35, 67.60, 52.80, 92.76, 69.42, 67.40, 5.736, 118.40, 55.02,, 9.666, 133.70, 43.10, 14.995, 8.766, 38.36, 135.90, 66.40, 88.78, 34.74, 56.33, 149.50, 210.50,,,,, 88.96, 37.13, 103.28, 371.60, 120.40, 32.21, 43.205, 99.68, 151.20, 56.06, 95.28
2021-01-15, 282.70, 92.60, 201.90, 67.25, 52.28, 92.44, 69.21, 66.96, 5.68, 118.35, 53.82,, 9.642, 133.85, 42.67, 15.065, 8.848, 38.43, 134.90, 66.90, 89.56, 33.80, 56.34, 148.60, 210.60,,,,, 86.56, 37.24, 104.20, 373.00, 120.20, 31.39, 43.60, 101.20, 151.42, 55.76, 94.00
2021-01-14, 289.70, 92.70, 202.20, 67.90, 52.60, 92.24, 69.68, 67.58, 5.72, 122.05, 54.60,, 9.98, 135.85, 43.67, 15.225, 8.93, 39.03, 135.70, 67.62, 89.54, 34.37, 58.05, 149.65, 212.30,,,,, 88.52, 38.20, 104.00, 372.00, 122.40, 33.15, 43.635, 103.10, 151.28, 56.76, 97.48
2021-01-13, 288.70, 89.02, 201.35, 68.11, 52.76, 92.74, 69.22, 66.84, 5.598, 119.35, 55.06,, 9.587, 136.90, 42.48, 15.175, 8.942, 38.99, 135.50, 67.66, 89.38, 34.985, 57.09, 147.10, 205.60,,,,, 87.70, 37.94, 105.82, 360.00, 123.34, 34.32, 43.875, 104.55, 145.12, 57.24, 97.50
2021-01-12, 288.60, 89.50, 202.40, 67.79, 50.30, 91.94, 69.94, 67.54, 5.626, 119.40, 54.84,, 9.631, 135.70, 41.64, 15.115, 8.88, 38.62, 137.00, 68.40, 89.18, 34.56, 57.69, 146.30, 204.50,,,,, 87.62, 37.14, 105.62, 356.80, 124.00, 32.71, 43.715, 103.00, 145.30, 56.12, 96.46
2021-01-11, 292.60, 90.01, 203.10, 67.60, 51.00, 93.90, 69.28, 67.38, 5.62, 116.45, 53.66,, 9.535, 137.35, 41.01, 15.205, 9.06, 39.37, 133.70, 66.90, 90.34, 33.73, 57.10, 145.25, 209.40,,,,, 87.68, 38.22, 106.28, 357.40, 123.82, 33.68, 44.325, 107.25, 145.10, 57.84, 95.12
2021-01-08, 294.40, 90.09, 205.10, 68.10, 51.36, 93.68, 70.36, 68.34, 5.44, 119.10, 54.30,, 9.45, 137.75, 41.40, 15.195, 9.154, 40.33, 134.10, 67.60, 91.54, 34.05, 57.30, 143.20, 208.30,,,,, 88.66, 38.59, 106.02, 351.80, 123.78, 33.76, 44.305, 106.05, 146.00, 57.80, 97.28
2021-01-07, 289.10, 89.97, 205.35, 68.26, 53.27, 93.36, 71.27, 68.18, 5.632, 117.40, 54.28,, 9.509, 138.20, 41.19, 15.37, 9.142, 40.02, 135.60, 68.40, 90.60, 31.995, 57.88, 143.80, 208.10,,,,, 88.18, 37.08, 105.34, 342.60, 123.54, 32.00, 44.095, 105.90, 148.26, 57.30, 96.64
2021-01-06, 292.70, 90.40, 206.45, 67.60, 51.79, 93.74, 71.39, 65.28, 5.66, 116.00, 52.66,, 9.419, 141.10, 40.23, 15.15, 9.064, 39.99, 136.00, 66.04, 90.60, 31.66, 56.75, 142.40, 208.00,,,,, 87.34, 36.34, 105.86, 347.20, 121.60, 30.56, 44.165, 107.50, 148.78, 57.62, 96.24
2021-01-05, 289.40, 90.12, 196.36, 64.47, 49.89, 94.00, 70.96, 64.56, 5.338, 116.25, 51.42,, 8.869, 139.20, 40.29, 14.995, 8.94, 39.12, 129.50, 63.10, 90.00, 31.745, 56.75, 143.55, 211.40,,,,, 86.50, 35.10, 105.12, 352.00, 117.66, 30.07, 43.12, 108.70, 148.12, 59.82, 97.00
2021-01-04, 294.20, 89.56, 199.28, 64.69, 49.425, 95.40, 71.66, 64.40, 5.222, 117.85, 51.66,, 8.795, 139.40, 40.59, 15.12, 9.092, 38.30, 131.20, 62.60, 92.00, 31.795, 56.74, 143.85, 212.00,,,,, 87.00, 35.71, 105.84, 348.80, 117.68, 30.13, 42.84, 109.95, 148.74, 59.04, 93.60
2020-12-30, 299.60, 91.60, 202.35, 64.67, 48.46, 94.84, 72.75, 64.54, 5.286, 123.10, 50.74,, 8.99, 139.85, 40.65, 15.04, 9.078, 38.06, 132.10, 61.88, 92.48, 31.54, 58.35, 139.25, 216.70,,,,, 87.34, 34.57, 107.58, 346.00, 117.84, 30.28, 42.35, 109.40, 151.48, 59.74, 91.08
2020-12-29, 298.80, 92.46, 201.60, 64.72, 48.49, 94.84, 72.96, 64.38, 5.29, 121.65, 50.84,, 8.931, 139.75, 40.55, 15.08, 9.092, 38.41, 132.00, 62.08, 92.00, 31.36, 58.18, 137.60, 218.20,,,,, 87.66, 34.72, 106.84, 342.20, 117.56, 30.10, 42.145, 108.85, 152.00, 59.76, 91.48
2020-12-28, 298.10, 92.63, 202.30, 65.09, 48.75, 95.02, 73.38, 64.16, 5.336, 122.50, 50.46,, 9.219, 139.90, 41.02, 15.055, 9.134, 38.84, 132.20, 61.90, 91.70, 31.75, 58.79, 137.65, 215.50,,,,, 85.10, 34.86, 105.94, 336.60, 118.82, 29.97, 42.365, 108.90, 153.50, 59.16, 88.48
2020-12-23, 291.80, 92.20, 199.98, 64.86, 48.265, 93.14, 73.13, 64.48, 5.348, 121.85, 50.42,, 8.969, 137.90, 40.05, 14.805, 8.988, 38.10, 131.40, 62.02, 90.48, 31.305, 58.56, 136.40, 217.80,,,,, 85.00, 33.74, 103.94, 342.00, 117.00, 28.99, 41.835, 107.80, 152.48, 58.26, 89.44
2020-12-22, 292.80, 88.18, 194.80, 64.04, 48.395, 93.24, 72.13, 63.98, 5.168, 118.00, 49.97,, 8.794, 136.60, 39.88, 14.65, 8.808, 37.25, 129.80, 61.20, 89.84, 30.795, 56.55, 136.45, 206.90,,,,, 85.58, 33.26, 103.54, 347.80, 114.10, 27.89, 41.50, 108.00, 148.90, 58.00, 90.64
2020-12-21, 289.10, 87.72, 195.00, 63.85, 47.51, 90.96, 72.27, 65.50, 5.126, 118.10, 49.70,, 8.688, 136.70, 40.38, 14.79, 8.826, 37.13, 131.00, 58.64, 89.20, 29.945, 57.08, 135.80, 204.80,,,,, 85.02, 32.79, 102.12, 352.80, 114.88, 26.15, 41.275, 107.15, 150.28, 57.08, 89.34
2020-12-18, 291.10, 89.56, 200.55, 64.64, 49.27, 93.66, 74.30, 63.88, 5.312, 119.30, 50.60,, 9.018, 140.00, 41.21, 15.11, 9.054, 38.84, 133.00, 60.92, 90.90, 30.985, 58.51, 137.15, 204.60,,,,, 86.38, 33.58, 104.26, 347.80, 117.24, 26.70, 41.48, 107.85, 152.68, 58.68, 91.02
2020-12-17, 295.50, 90.34, 200.75, 64.85, 49.20, 94.00, 73.97, 63.68, 5.248, 117.60, 50.48,, 9.071, 141.05, 41.40, 15.08, 9.09, 39.00, 133.80, 61.16, 90.24, 30.99, 58.48, 139.10, 204.60,,,,, 86.56, 33.74, 104.92, 340.20, 116.92, 25.90, 41.04, 106.30, 154.02, 58.62, 89.92
2020-12-16, 290.80, 90.80, 198.60, 64.51, 49.005, 94.46, 74.20, 63.56, 5.282, 116.60, 50.32,, 8.951, 138.75, 40.64, 15.015, 9.028, 38.85, 134.70, 60.20, 91.36, 30.575, 58.81, 136.55, 206.90,,,,, 84.20, 33.71, 102.70, 351.40, 115.22, 26.40, 41.015, 105.15, 155.32, 58.50, 85.64
2020-12-15, 290.50, 91.45, 194.06, 65.00, 47.225, 92.76, 73.81, 63.42, 5.316, 113.85, 51.24,, 8.962, 140.05, 39.53, 14.92, 8.93, 38.11, 133.20, 58.86, 89.28, 30.125, 58.00, 134.70, 208.00,,,,, 82.96, 33.30, 101.24, 349.20, 114.78, 25.83, 40.69, 104.00, 150.88, 57.54, 82.60
2020-12-14, 287.00, 92.00, 192.62, 63.80, 47.265, 92.10, 71.99, 63.10, 5.194, 109.85, 50.44,, 8.79, 138.85, 39.42, 14.835, 8.902, 37.96, 132.30, 58.60, 88.78, 29.41, 56.31, 135.75, 206.50,,,,, 80.00, 33.18, 100.12, 357.60, 112.68, 25.56, 40.585, 106.30, 140.38, 57.72, 84.26
2020-12-11, 282.50, 92.37, 189.92, 62.62, 46.595, 91.22, 70.21, 62.56, 5.042, 110.30, 48.84,, 8.766, 135.95, 38.95, 14.675, 8.90, 37.40, 132.70, 58.14, 88.38, 28.75, 54.94, 133.75, 204.70,,,,, 78.50, 33.05, 99.25, 357.80, 112.44, 25.15, 41.44, 106.10, 139.78, 57.32, 79.06
2020-12-10, 287.30, 93.45, 196.44, 63.70, 47.365, 91.50, 71.26, 62.56, 5.22, 112.05, 49.92,, 9.098, 136.50, 39.16, 15.005, 9.142, 37.80, 136.00, 59.04, 90.04, 28.905, 56.03, 134.35, 209.00,,,,, 79.20, 33.67, 100.96, 362.00, 113.44, 25.50, 41.145, 106.05, 144.68, 57.02, 78.98
2020-12-09, 281.40, 93.58, 197.26, 63.51, 47.40, 91.32, 73.03, 63.40, 5.334, 113.50, 49.64,, 9.28, 137.70, 39.35, 15.06, 9.19, 38.05, 135.60, 59.84, 89.46, 29.48, 57.66, 135.70, 208.20,,,,, 79.40, 33.88, 101.96, 358.80, 113.82, 25.13, 40.70, 105.25, 147.22, 55.96, 78.94
2020-12-08, 280.40, 94.91, 195.20, 62.05, 47.21, 91.84, 72.91, 62.10, 5.348, 113.95, 48.84,, 9.407, 137.85, 39.73, 15.13, 9.056, 37.58, 138.10, 60.50, 89.18, 29.925, 57.50, 136.85, 206.30,,,,, 77.80, 34.21, 102.26, 368.00, 114.30, 25.96, 40.415, 106.40, 143.84, 56.42, 79.06
2020-12-07, 279.50, 95.57, 196.68, 60.54, 47.30, 91.02, 73.81, 62.18, 5.43, 114.90, 47.18,, 9.559, 136.20, 39.31, 15.18, 8.978, 37.78, 137.60, 59.60, 88.80, 30.005, 57.56, 135.35, 207.00,,,,, 79.06, 33.70, 101.60, 363.80, 112.38, 25.75, 40.64, 103.15, 144.28, 56.20, 79.32
2020-12-04, 274.10, 96.30, 198.06, 60.89, 48.06, 91.36, 74.96, 62.00, 5.498, 115.90, 45.80,, 9.716, 137.05, 39.78, 15.175, 9.034, 37.68, 138.80, 60.50, 89.22, 29.50, 58.00, 136.85, 208.50,,,,, 78.90, 34.27, 102.58, 359.00, 113.30, 24.84, 39.98, 103.00, 145.38, 55.82, 79.02
2020-12-03, 274.00, 95.23, 198.18, 60.40, 47.965, 91.40, 74.40, 61.56, 5.452, 115.65, 45.91,, 9.754, 138.25, 40.53, 15.05, 9.012, 37.30, 140.20, 60.30, 88.84, 28.75, 56.91, 137.40, 210.70,,,,, 77.40, 34.81, 100.86, 363.20, 112.06, 24.60, 39.775, 103.65, 146.54, 56.18, 80.26
2020-12-02, 268.30, 91.28, 198.86, 60.70, 48.00, 92.24, 74.17, 63.06, 5.464, 116.60, 46.91,, 9.53, 139.75, 40.58, 15.17, 9.112, 37.87, 142.50, 60.16, 88.32, 29.00, 57.35, 135.30, 206.70,,,,, 76.30, 35.02, 101.58, 372.20, 112.98, 24.98, 38.545, 105.10, 146.50, 56.00, 81.54
2020-12-01, 273.60, 89.55, 199.72, 61.05, 48.72, 93.20, 74.67, 63.02, 5.38, 118.70, 47.68,, 9.47, 138.50, 40.93, 15.195, 9.036, 38.41, 142.80, 60.80, 89.40, 29.345, 57.30, 134.50, 202.00,,,,, 78.04, 34.43, 101.76, 375.40, 113.20, 24.99, 38.435, 105.30, 147.48, 56.66, 82.00
2020-11-30, 270.70, 87.85, 197.76, 61.49, 48.485, 94.44, 72.84, 64.42, 5.286, 113.80, 46.98,, 9.383, 140.05, 40.74, 15.20, 9.11, 37.80, 140.70, 59.80, 90.38, 29.595, 56.61, 133.90, 199.50,,,,, 75.38, 34.79, 101.70, 385.60, 112.22, 25.09, 38.51, 106.30, 142.46, 57.48, 84.66
2020-11-27, 272.60, 90.63, 197.92, 60.99, 49.595, 94.82, 73.18, 63.28, 5.366, 117.20, 47.32,, 9.482, 137.35, 40.51, 15.15, 9.166, 38.00, 138.40, 60.68, 89.72, 29.435, 56.45, 132.95, 204.90,,,,, 76.96, 34.72, 100.10, 363.80, 112.60, 25.07, 38.445, 105.00, 146.46, 56.82, 79.80
2020-11-26, 273.70, 90.28, 198.30, 60.10, 49.19, 94.80, 73.92, 63.76, 5.29, 116.70, 46.36,, 9.403, 136.45, 40.52, 15.09, 9.17, 37.64, 140.80, 61.26, 90.20, 28.51, 55.71, 131.55, 204.60,,,,, 76.52, 34.26, 99.74, 365.20, 111.32, 25.29, 37.98, 103.55, 148.64, 56.60, 80.26
2020-11-25, 274.40, 92.28, 198.60, 60.30, 49.18, 95.02, 75.29, 64.02, 5.30, 117.80, 47.11,, 9.533, 133.75, 40.52, 15.125, 9.128, 37.59, 141.20, 61.58, 89.44, 28.445, 57.42, 129.80, 205.10,,,,, 78.20, 34.41, 99.04, 361.60, 112.30, 25.29, 37.725, 103.00, 152.70, 56.18, 77.04
2020-11-24, 279.80, 93.99, 199.98, 61.05, 48.70, 94.04, 76.89, 63.46, 5.474, 118.60, 47.05,, 9.60, 132.55, 39.92, 14.875, 9.012, 38.25, 143.90, 60.84, 87.64, 28.10, 57.94, 130.50, 208.80,,,,, 79.44, 34.26, 98.30, 354.40, 112.96, 25.59, 37.685, 101.85, 155.90, 55.20, 77.28
2020-11-23, 280.10, 90.65, 196.82, 58.72, 47.915, 95.78, 73.58, 63.92, 5.20, 112.60, 46.47,, 9.319, 133.00, 39.30, 14.82, 9.03, 37.87, 144.30, 59.30, 87.22, 27.595, 56.05, 130.20, 198.00,,,,, 77.78, 34.73, 99.00, 372.40, 112.30, 25.05, 37.935, 104.25, 150.22, 56.10, 79.66
2020-11-20, 280.20, 88.40, 195.36, 57.56, 47.715, 97.04, 74.04, 63.22, 4.943, 110.35, 45.53,, 9.00, 134.20, 39.79, 14.885, 9.122, 37.75, 145.70, 58.64, 87.36, 27.305, 55.39, 130.45, 194.85,,,,, 76.50, 35.00, 99.00, 371.00, 109.90, 24.94, 37.93, 106.65, 151.38, 57.34, 80.64
2020-11-19, 282.40, 89.41, 194.46, 57.70, 46.365, 97.44, 73.69, 63.08, 4.935, 110.20, 46.31,, 8.974, 135.10, 39.07, 14.83, 9.122, 37.77, 144.60, 58.44, 87.26, 27.075, 54.89, 128.60, 195.40,,,,, 75.58, 34.06, 99.91, 361.20, 109.76, 24.27, 37.80, 105.30, 152.22, 57.96, 79.02
2020-11-18, 284.30, 89.75, 197.94, 58.40, 47.275, 97.82, 73.71, 62.46, 5.154, 112.10, 46.24,, 9.112, 136.95, 38.92, 14.905, 9.146, 38.02, 147.60, 59.98, 89.04, 26.84, 55.38, 128.60, 200.90,,,,, 74.68, 33.71, 100.30, 364.40, 111.06, 23.88, 37.87, 104.50, 154.00, 57.14, 79.40
2020-11-17, 277.40, 89.99, 197.46, 57.90, 47.60, 100.30, 72.85, 62.18, 5.05, 111.05, 46.10,, 9.12, 133.85, 38.84, 14.95, 9.168, 38.10, 147.70, 59.72, 89.28, 26.815, 54.41, 131.05, 204.20,,,,, 75.24, 33.98, 98.74, 369.00, 111.88, 23.46, 37.765, 102.85, 153.98, 56.12, 79.30
2020-11-16, 274.40, 90.17, 192.88, 57.10, 48.01, 101.30, 72.09, 61.98, 4.996, 109.40, 46.11,, 9.07, 135.90, 38.68, 14.85, 9.326, 37.79, 147.40, 59.80, 90.74, 26.675, 53.51, 132.30, 202.90,,,,, 76.28, 34.30, 100.78, 369.00, 112.24, 23.00, 38.665, 102.90, 152.96, 55.78, 78.86
2020-11-13, 270.50, 85.19, 190.58, 56.10, 47.80, 101.40, 70.64, 58.88, 4.906, 106.85, 43.98,, 9.001, 137.70, 38.92, 14.935, 9.346, 37.46, 147.30, 58.58, 90.86, 26.305, 52.27, 132.05, 193.45,,,,, 73.86, 34.99, 102.00, 376.40, 113.34, 22.72, 39.295, 105.25, 150.00, 57.40, 83.22
2020-11-12, 273.30, 83.69, 187.04, 55.22, 47.14, 101.30, 69.80, 59.30, 4.743, 106.20, 44.08,, 8.865, 133.35, 38.80, 14.955, 9.25, 36.80, 143.90, 56.60, 90.70, 26.00, 51.78, 130.45, 189.00,,,,, 74.66, 34.20, 100.04, 372.60, 113.26, 21.94, 38.635, 105.40, 149.22, 57.38, 82.40
2020-11-11, 278.90, 86.39, 188.12, 56.20, 48.00, 100.55, 70.09, 57.86, 4.684, 106.20, 44.90,, 8.955, 132.95, 39.04, 14.965, 9.52, 37.86, 144.60, 57.58, 91.62, 26.92, 52.65, 132.50, 192.75,,,,, 76.56, 34.25, 101.72, 372.60, 117.08, 21.25, 39.08, 104.15, 149.42, 58.12, 81.40
2020-11-10, 281.90, 87.54, 191.68, 57.40, 47.46, 99.26, 69.20, 58.66, 4.867, 106.40, 44.82,, 9.027, 129.00, 38.98, 14.795, 9.40, 37.65, 149.70, 58.20, 93.28, 26.07, 52.72, 129.20, 201.90,,,,, 78.12, 32.70, 99.80, 353.80, 118.00, 20.52, 38.805, 103.50, 148.96, 55.70, 76.62
2020-11-09, 298.60, 81.79, 185.28, 55.50, 46.245, 98.40, 67.99, 59.26, 4.649, 101.90, 44.12,, 9.023, 135.55, 40.85, 14.745, 9.434, 37.49, 141.10, 56.04, 92.80, 27.05, 50.50, 135.10, 190.60,,,,, 71.54, 33.36, 98.90, 371.40, 116.14, 21.23, 38.94, 106.60, 142.70, 57.20, 80.30
2020-11-06, 276.50, 70.17, 168.94, 50.30, 42.845, 92.70, 63.49, 59.32, 4.045, 91.84, 42.10,, 8.57, 133.65, 41.58, 14.235, 9.21, 33.81, 129.50, 55.00, 88.44, 26.395, 48.395, 136.10, 164.45,,,,, 67.58, 33.56, 97.38, 401.80, 108.60, 20.25, 38.505, 110.05, 133.82, 59.42, 87.38
2020-11-05, 274.00, 69.84, 166.74, 50.66, 43.98, 93.56, 64.23, 59.96, 4.032, 94.18, 42.43,, 8.54, 134.80, 41.29, 13.91, 9.372, 34.27, 131.20, 53.50, 89.00, 26.41, 49.005, 136.60, 165.35,,,,, 69.72, 34.05, 97.90, 402.20, 109.52, 20.29, 38.20, 110.70, 134.84, 59.36, 88.52
2020-11-04, 268.50, 68.66, 164.68, 50.20, 43.75, 93.12, 62.48, 58.16, 4.312, 92.70, 42.24,, 8.537, 132.75, 40.26, 13.715, 9.292, 33.67, 132.80, 53.00, 87.84, 25.70, 47.905, 135.85, 161.60,,,,, 68.84, 33.71, 96.93, 390.40, 107.66, 19.145, 37.75, 110.10, 132.24, 59.36, 88.58
2020-11-03, 267.40, 66.74, 161.60, 49.89, 41.865, 91.40, 62.25, 56.04, 4.397, 93.18, 42.10,, 8.49, 126.70, 39.68, 13.57, 9.06, 32.60, 131.60, 53.22, 85.94, 25.70, 47.35, 133.10, 157.10,,,,, 67.72, 32.79, 93.86, 367.80, 105.96, 19.90, 37.28, 107.05, 131.50, 56.02, 85.88
2020-11-02, 259.10, 63.20, 154.68, 48.15, 41.60, 90.72, 59.60, 55.24, 4.219, 91.56, 41.82,, 8.207, 125.30, 38.94, 13.34, 9.008, 31.90, 128.10, 51.00, 84.34, 24.38, 45.69, 129.50, 149.55,,,,, 63.92, 32.30, 90.30, 360.00, 102.88, 19.66, 36.945, 106.20, 127.28, 55.62, 82.72
2020-10-30, 254.60, 62.43, 150.98, 47.235, 40.43, 90.54, 58.61, 54.76, 4.051, 91.40, 41.00,, 7.859, 126.65, 38.15, 13.10, 8.962, 31.84, 125.00, 48.98, 83.60, 23.83, 44.36, 127.60, 146.15,,,,, 63.00, 31.77, 91.50, 364.80, 100.58, 18.83, 36.795, 105.35, 124.98, 54.88, 79.20
2020-10-29, 259.30, 62.35, 152.10, 47.10, 41.29, 90.88, 58.71, 55.90, 4.06, 90.94, 41.00,, 7.94, 129.75, 38.76, 13.27, 8.888, 32.00, 124.90, 49.10, 84.10, 24.095, 44.63, 132.70, 146.85,,,,, 62.42, 31.69, 94.14, 378.40, 101.68, 18.71, 36.60, 107.10, 128.90, 54.92, 83.36
2020-10-28, 254.60, 61.37, 151.26, 47.085, 40.81, 94.12, 57.58, 55.54, 4.041, 90.26, 39.92,, 7.808, 129.75, 38.11, 12.825, 8.926, 32.50, 124.80, 48.10, 85.46, 23.675, 43.74, 134.50, 149.65,,,,, 62.56, 31.70, 92.54, 381.40, 99.30, 18.70, 36.605, 111.05, 125.40, 53.86, 80.64
2020-10-27, 270.00, 63.85, 156.26, 50.21, 41.91, 99.68, 61.08, 57.06, 4.241, 94.74, 42.52,, 7.83, 133.45, 39.28, 13.04, 9.294, 33.50, 125.40, 50.20, 87.86, 25.20, 46.50, 134.90, 154.90,,,,, 65.88, 33.55, 97.00, 386.60, 105.80, 19.315, 37.56, 113.85, 131.44, 55.72, 80.92
2020-10-26, 272.20, 64.96, 160.00, 50.70, 42.69, 99.68, 62.82, 54.74, 4.468, 97.20, 42.10,, 8.031, 133.85, 39.25, 13.20, 9.456, 33.75, 126.10, 51.80, 88.68, 26.20, 47.69, 130.10, 160.10,,,,, 69.28, 32.83, 97.06, 377.60, 106.82, 19.51, 37.48, 112.70, 135.02, 55.54, 81.88
2020-10-23, 281.10, 67.44, 163.42, 52.17, 42.40, 99.10, 63.84, 54.82, 4.596, 100.95, 43.70,, 8.096, 137.85, 40.43, 13.42, 9.50, 34.51, 129.70, 53.64, 90.50, 26.765, 48.28, 132.00, 167.20,,,,, 72.50, 33.20, 125.48, 384.80, 109.36, 20.51, 38.12, 114.00, 138.64, 56.16, 82.60
2020-10-22, 281.10, 64.50, 162.06, 51.89, 42.42, 98.32, 64.10, 54.56, 4.455, 100.30, 43.36,, 7.98, 137.20, 40.54, 13.49, 9.442, 34.04, 128.90, 54.02, 90.44, 26.605, 47.80, 127.95, 158.50,,,,, 72.70, 32.86, 125.70, 389.00, 109.08, 20.51, 38.49, 114.40, 137.02, 57.12, 84.28
2020-10-21, 274.70, 64.12, 162.32, 52.00, 42.66, 98.86, 63.62, 54.68, 4.511, 101.90, 43.39,, 7.921, 141.15, 41.08, 13.455, 9.456, 34.09, 128.30, 54.40, 90.48, 26.92, 47.755, 124.50, 154.70,,,,, 73.00, 33.01, 125.70, 383.80, 109.24, 20.90, 38.105, 114.30, 136.16, 57.06, 81.94
2020-10-20, 282.90, 67.51, 164.36, 53.01, 43.815, 100.55, 64.16, 54.62, 4.565, 102.25, 43.13,, 8.154, 142.60, 41.37, 13.79, 9.558, 34.77, 129.20, 54.50, 90.90, 27.28, 48.80, 124.85, 160.30,,,,, 74.90, 33.45, 128.54, 384.00, 110.86, 21.03, 38.105, 116.35, 139.40, 58.48, 85.48
2020-10-19, 282.40, 65.70, 163.72, 52.90, 44.245, 99.76, 63.33, 55.62, 4.40, 102.00, 43.87,, 7.985, 147.00, 41.32, 13.955, 9.672, 35.76, 129.10, 55.00, 90.80, 27.54, 48.29, 124.60, 153.55,,,,, 73.30, 33.96, 130.88, 376.40, 109.44, 21.28, 38.525, 116.55, 138.72, 58.18, 85.22
